0.000592|0.000517|0.000531|0.000498|0.000390|0.000465|0.000495|0.000927|0.001686|0.002011|0.002237|0.002231|0.002294|0.001879|0.002366|0.002370|0.002553|0.003451|0.000989|0.001124|0.001371|0.001314|0.001874|0.001180
0.000845|0.000629|0.000545|0.000395|0.000361|0.000482|0.000594|0.000941|0.001799|0.002356|0.003003|0.002936|0.002407|0.002472|0.002952|0.003035|0.004332|0.003473|0.000856|0.001068|0.001134|0.000859|0.001342|0.000971
0.000345|0.000030|0.000030|0.000030|0.000030|0.000030|0.000030|0.000030|0.000031|0.000032|0.000034|0.000036|0.000038|0.000039|0.000041|0.000043|0.000047|0.000053|0.000057|0.000063|0.000070|0.000088|0.000119|0.000154
0.000494|0.000549|0.000522|0.000485|0.000430|0.000560|0.000479|0.000747|0.001348|0.001589|0.001784|0.002015|0.001541|0.001688|0.001734|0.002056|0.002489|0.002100|0.000731|0.000799|0.001117|0.001148|0.001084|0.000908
0.000727|0.000509|0.000583|0.000423|0.000428|0.000604|0.000473|0.000750|0.001475|0.001665|0.001881|0.002146|0.001548|0.001896|0.002063|0.002177|0.002735|0.002456|0.000729|0.000834|0.001291|0.001205|0.001233|0.001045
0.000808|0.000348|0.000262|0.000293|0.000327|0.000506|0.000517|0.000732|0.001399|0.001703|0.002154|0.002410|0.001528|0.001692|0.002060|0.002156|0.003231|0.002635|0.000748|0.000937|0.001219|0.002410|0.001822|0.001223
0.000973|0.000593|0.000574|0.000482|0.000428|0.000598|0.000545|0.000786|0.001564|0.001828|0.002568|0.002697|0.001890|0.002175|0.002424|0.002900|0.003548|0.003032|0.000880|0.001110|0.001449|0.001681|0.002303|0.001188
0.001170|0.000780|0.000642|0.000566|0.000515|0.000666|0.000580|0.000985|0.001885|0.002446|0.002886|0.002952|0.002321|0.002276|0.002745|0.003178|0.003998|0.003123|0.000915|0.001088|0.001499|0.001334|0.001951|0.000876
0.000855|0.000529|0.000563|0.000429|0.000389|0.000529|0.000535|0.000799|0.001410|0.001577|0.001708|0.002059|0.001562|0.001660|0.001952|0.002148|0.002495|0.002147|0.000643|0.000934|0.001227|0.001022|0.002300|0.001159
0.000877|0.000571|0.000538|0.000432|0.000364|0.000524|0.000513|0.000813|0.001220|0.001678|0.001939|0.001917|0.001373|0.001468|0.001716|0.001863|0.002346|0.002098|0.000628|0.000930|0.001178|0.001305|0.000860|0.001225
0.000702|0.000521|0.000441|0.000380|0.000343|0.000516|0.000435|0.000601|0.000932|0.001341|0.001754|0.001729|0.001258|0.001563|0.001767|0.001876|0.002156|0.002142|0.000664|0.001007|0.001176|0.001243|0.001078|0.001103
