0.000183|0.000194|0.000134|0.000148|0.000136|0.000169|0.000232|0.000240|0.000617|0.000829|0.000840|0.000793|0.000591|0.000704|0.000782|0.000874|0.000923|0.000497|0.000395|0.000496|0.000614|0.000658|0.000711|0.000423
0.000291|0.000200|0.000153|0.000176|0.000150|0.000151|0.000232|0.000273|0.000526|0.000798|0.001032|0.000878|0.000661|0.000814|0.000893|0.000945|0.001008|0.000715|0.000436|0.000513|0.000683|0.000452|0.000598|0.000307
0.000089|0.000011|0.000011|0.000011|0.000011|0.000011|0.000011|0.000011|0.000011|0.000011|0.000011|0.000011|0.000011|0.000011|0.000012|0.000013|0.000016|0.000017|0.000020|0.000023|0.000027|0.000039|0.000054|0.000073
0.000152|0.000138|0.000079|0.000079|0.000086|0.000154|0.000196|0.000219|0.000473|0.000534|0.000617|0.000568|0.000409|0.000752|0.000851|0.000978|0.000956|0.000658|0.000333|0.000371|0.000661|0.000608|0.000350|0.000348
0.000243|0.000134|0.000134|0.000148|0.000123|0.000185|0.000204|0.000215|0.000498|0.000620|0.000696|0.000702|0.000392|0.000753|0.001036|0.001180|0.001214|0.000922|0.000354|0.000372|0.000665|0.000673|0.000409|0.000413
0.000216|0.000083|0.000070|0.000074|0.000084|0.000142|0.000165|0.000192|0.000384|0.000508|0.000513|0.000476|0.000373|0.000869|0.001100|0.001381|0.001668|0.001047|0.000375|0.000442|0.000774|0.000602|0.000798|0.000373
0.000299|0.000188|0.000135|0.000160|0.000154|0.000178|0.000215|0.000265|0.000458|0.000583|0.000735|0.000707|0.000632|0.000898|0.001368|0.001537|0.001546|0.000819|0.000388|0.000464|0.000776|0.000650|0.000864|0.000510
0.000293|0.000210|0.000145|0.000162|0.000145|0.000182|0.000230|0.000234|0.000520|0.000701|0.000805|0.000774|0.000552|0.000953|0.001024|0.001200|0.001303|0.000830|0.000414|0.000560|0.000710|0.000927|0.001037|0.000394
0.000260|0.000226|0.000146|0.000159|0.000166|0.000167|0.000236|0.000215|0.000509|0.000606|0.000674|0.000631|0.000512|0.000848|0.000882|0.001104|0.001179|0.000884|0.000398|0.000532|0.000793|0.000579|0.000736|0.000375
0.000269|0.000203|0.000172|0.000157|0.000166|0.000196|0.000221|0.000256|0.000481|0.000572|0.000679|0.000594|0.000448|0.000682|0.000805|0.001021|0.000975|0.000824|0.000334|0.000469|0.000720|0.000574|0.000519|0.000371
0.000218|0.000146|0.000105|0.000100|0.000103|0.000167|0.000210|0.000228|0.000396|0.000590|0.000663|0.000701|0.000403|0.000589|0.000910|0.001002|0.000978|0.000788|0.000322|0.000459|0.000751|0.000667|0.000393|0.000380
0.000271|0.000154|0.000151|0.000165|0.000142|0.000175|0.000220|0.000237|0.000421|0.000692|0.000823|0.000748|0.000348|0.000559|0.000973|0.000979|0.001076|0.000788|0.000304|0.000475|0.000948|0.000746|0.000718|0.000363
0.000285|0.000167|0.000152|0.000166|0.000152|0.000165|0.000221|0.000257|0.000482|0.000589|0.000592|0.000515|0.000329|0.000710|0.000865|0.000890|0.001046|0.000764|0.000325|0.000641|0.001160|0.000740|0.000617|0.000458
0.000297|0.000165|0.000159|0.000153|0.000150|0.000188|0.000262|0.000226|0.000403|0.000520|0.000646|0.000528|0.000497|0.000628|0.000960|0.001218|0.001057|0.000709|0.000321|0.000608|0.000923|0.000633|0.001377|0.000572
0.000367|0.000286|0.000225|0.000220|0.000207|0.000202|0.000314|0.000344|0.000668|0.001077|0.001091|0.000886|0.000878|0.001243|0.001254|0.001597|0.001594|0.001221|0.000506|0.000820|0.000965|0.000897|0.001009|0.000783
0.000510|0.000273|0.000203|0.000206|0.000201|0.000237|0.000283|0.000279|0.000381|0.000537|0.000710|0.000555|0.000528|0.000648|0.000858|0.001038|0.001116|0.000905|0.000331|0.000522|0.000879|0.000621|0.000648|0.000552
0.000393|0.000249|0.000201|0.000214|0.000176|0.000217|0.000252|0.000254|0.000396|0.000510|0.000610|0.000546|0.000407|0.000570|0.000925|0.000943|0.001179|0.000877|0.000334|0.000526|0.000973|0.000726|0.000661|0.000541
0.000431|0.000243|0.000180|0.000191|0.000171|0.000248|0.000261|0.000258|0.000432|0.000617|0.000688|0.000609|0.000401|0.000699|0.000707|0.000766|0.000803|0.000472|0.000256|0.000460|0.000842|0.000678|0.000462|0.000514
0.000435|0.000185|0.000173|0.000185|0.000166|0.000204|0.000258|0.000260|0.000530|0.000736|0.000781|0.000695|0.000389|0.000610|0.000759|0.000752|0.000784|0.000562|0.000293|0.000535|0.000840|0.000718|0.000655|0.000545
0.000515|0.000256|0.000197|0.000193|0.000209|0.000233|0.000262|0.000267|0.000580|0.000898|0.000936|0.000870|0.000540|0.000767|0.000890|0.000893|0.001059|0.000685|0.000365|0.000663|0.001148|0.000816|0.000637|0.000747
0.000522|0.000269|0.000215|0.000226|0.000213|0.000243|0.000340|0.000377|0.000993|0.001400|0.001452|0.001316|0.000750|0.000839|0.001016|0.001126|0.001312|0.000492|0.000465|0.000720|0.001207|0.000877|0.001232|0.000854
0.000607|0.000320|0.000239|0.000243|0.000244|0.000276|0.000361|0.000386|0.000783|0.001261|0.001336|0.001263|0.000801|0.000771|0.000829|0.001123|0.001028|0.000499|0.000377|0.000670|0.001025|0.001041|0.001008|0.000566
0.000208|0.000006|0.000008|0.000008|0.000009|0.000009|0.000009|0.000009|0.000012|0.000012|0.000012|0.000013|0.000014|0.000014|0.000014|0.000014|0.000015|0.000015|0.000015|0.000016|0.000029|0.000044|0.000069|0.000119
0.000267|0.000278|0.000238|0.000218|0.000230|0.000271|0.000311|0.000274|0.000584|0.000847|0.000859|0.000819|0.000471|0.000695|0.000734|0.000886|0.000923|0.000463|0.000294|0.000498|0.000831|0.000763|0.000651|0.000647
0.000454|0.000257|0.000166|0.000165|0.000171|0.000248|0.000294|0.000275|0.000580|0.000808|0.001038|0.001134|0.000645|0.000909|0.000885|0.000959|0.000962|0.000584|0.000424|0.000780|0.000982|0.000772|0.000595|0.000694
0.000506|0.000252|0.000253|0.000257|0.000223|0.000279|0.000363|0.000356|0.000814|0.001010|0.001101|0.001051|0.000534|0.000771|0.000902|0.000967|0.001042|0.000590|0.000357|0.000695|0.000909|0.000942|0.000861|0.000864
0.000602|0.000312|0.000267|0.000275|0.000263|0.000289|0.000421|0.000389|0.000849|0.001395|0.001383|0.001301|0.000584|0.000966|0.000925|0.001092|0.001080|0.000566|0.000364|0.000594|0.001091|0.000757|0.000653|0.000813
0.000616|0.000237|0.000225|0.000221|0.000181|0.000282|0.000341|0.000344|0.000844|0.001103|0.001307|0.001218|0.000588|0.000847|0.000980|0.001253|0.001055|0.000509|0.000377|0.000614|0.001090|0.000769|0.000973|0.000831
0.000332|0.000002|0.000003|0.000003|0.000003|0.000003|0.000003|0.000003|0.000003|0.000004|0.000005|0.000006|0.000006|0.000006|0.000006|0.000006|0.000006|0.000007|0.000009|0.000011|0.000016|0.000025|0.000045|0.000096
0.000285|0.000262|0.000224|0.000224|0.000217|0.000225|0.000254|0.000258|0.000414|0.000561|0.000639|0.000596|0.000558|0.000682|0.000645|0.000699|0.000755|0.000470|0.000308|0.000458|0.000768|0.000597|0.000568|0.000686
0.000248|0.000226|0.000222|0.000263|0.000216|0.000215|0.000204|0.000222|0.000407|0.000600|0.000737|0.000668|0.000398|0.000645|0.000756|0.000713|0.000773|0.000419|0.000240|0.000432|0.000689|0.000445|0.000455|0.000397
