0.002737|0.002493|0.002190|0.002116|0.002128|0.003156|0.004882|0.007262|0.011281|0.009366|0.008868|0.013579|0.010191|0.010480|0.011084|0.009146|0.012881|0.016067|0.020341|0.018610|0.019144|0.016718|0.008225|0.004813
0.003744|0.002598|0.002150|0.002204|0.002229|0.003057|0.005037|0.007663|0.011591|0.011322|0.012284|0.015751|0.012916|0.012867|0.013420|0.011438|0.014579|0.017071|0.030978|0.021520|0.017718|0.014042|0.008841|0.004570
0.001192|0.000269|0.000269|0.000271|0.000271|0.000275|0.000278|0.000291|0.000310|0.000330|0.000338|0.000347|0.000359|0.000376|0.000388|0.000404|0.000423|0.000448|0.000511|0.000610|0.000768|0.001009|0.001371|0.001766
0.002798|0.003153|0.002525|0.002785|0.002936|0.004136|0.004544|0.007456|0.010071|0.007516|0.008860|0.013065|0.010181|0.008888|0.007508|0.008204|0.011518|0.012133|0.015580|0.023329|0.018011|0.018771|0.008199|0.005429
0.003334|0.002582|0.002485|0.002529|0.002825|0.003728|0.005081|0.007839|0.010882|0.008025|0.008552|0.013872|0.010758|0.009719|0.008193|0.010147|0.011589|0.012858|0.017857|0.024274|0.016827|0.016702|0.008492|0.005429
0.003637|0.002432|0.002010|0.002058|0.002366|0.003680|0.004821|0.008369|0.009654|0.007723|0.008244|0.013175|0.009972|0.009598|0.008017|0.010364|0.013808|0.012993|0.021932|0.020151|0.019734|0.013735|0.007625|0.006072
0.003425|0.002583|0.002319|0.002502|0.002549|0.003484|0.004237|0.006819|0.012048|0.008099|0.009440|0.010963|0.008915|0.008224|0.008808|0.007085|0.012687|0.016386|0.018635|0.019241|0.020354|0.013864|0.010165|0.006040
0.004641|0.002814|0.002599|0.002686|0.002676|0.003497|0.004504|0.008130|0.012809|0.011361|0.008598|0.011051|0.010496|0.009720|0.008810|0.010149|0.013905|0.017981|0.022118|0.020045|0.014235|0.015075|0.008671|0.004742
0.003674|0.002737|0.002588|0.002387|0.002644|0.003693|0.004976|0.007873|0.009951|0.008277|0.011421|0.016879|0.012146|0.011442|0.009303|0.007708|0.015199|0.015004|0.024550|0.036643|0.027205|0.023374|0.010352|0.006166
0.004320|0.003212|0.003160|0.003163|0.003054|0.004882|0.005703|0.010138|0.011651|0.008414|0.010065|0.014577|0.011496|0.008535|0.007391|0.010165|0.013936|0.014426|0.020437|0.030014|0.021807|0.022117|0.009735|0.005466
0.004250|0.003438|0.002772|0.003082|0.003231|0.004562|0.005109|0.009663|0.010646|0.008274|0.009862|0.015764|0.012811|0.009716|0.008507|0.009393|0.013643|0.015228|0.019228|0.026491|0.023090|0.020863|0.010352|0.006628
0.003880|0.003040|0.003003|0.002935|0.003028|0.004489|0.006604|0.009836|0.010806|0.008822|0.009733|0.016044|0.011761|0.010816|0.010100|0.010693|0.013483|0.013849|0.024030|0.028067|0.024827|0.026162|0.011284|0.006899
0.004543|0.003363|0.002891|0.002906|0.003398|0.004686|0.005585|0.009674|0.012572|0.009049|0.009988|0.017214|0.011095|0.011635|0.009277|0.010295|0.014993|0.017169|0.027298|0.025785|0.025088|0.019901|0.008829|0.007201
0.004012|0.002931|0.002612|0.002502|0.002770|0.004345|0.004881|0.009605|0.014085|0.009207|0.010817|0.013591|0.011001|0.009129|0.010639|0.009118|0.017040|0.021038|0.021604|0.026886|0.024480|0.018988|0.014553|0.008101
0.005513|0.003462|0.002995|0.002886|0.002986|0.004468|0.006376|0.011890|0.019955|0.017907|0.015676|0.015874|0.017171|0.016120|0.013564|0.015156|0.021874|0.028920|0.031962|0.032803|0.019440|0.018223|0.012489|0.005352
0.003446|0.002521|0.002444|0.002439|0.002558|0.003649|0.004907|0.007703|0.009260|0.007462|0.008038|0.011822|0.009268|0.008292|0.006909|0.005952|0.009480|0.010020|0.014939|0.022894|0.019809|0.014763|0.009217|0.004665
0.003356|0.002553|0.002558|0.002698|0.002665|0.004006|0.004762|0.007334|0.009485|0.007243|0.007950|0.012298|0.009362|0.007769|0.007239|0.008731|0.011382|0.011162|0.016788|0.022297|0.016260|0.016535|0.008053|0.004470
0.003593|0.003178|0.002643|0.002784|0.002887|0.004169|0.004314|0.007870|0.009498|0.008173|0.008099|0.013081|0.009366|0.007805|0.007009|0.008575|0.010766|0.010503|0.015086|0.021059|0.016834|0.014912|0.008179|0.004634
0.003406|0.002481|0.002415|0.002304|0.002412|0.003695|0.004479|0.007378|0.009497|0.007228|0.007900|0.013367|0.009356|0.008687|0.007251|0.008667|0.009440|0.011029|0.016219|0.021221|0.020248|0.015309|0.008003|0.004271
0.003977|0.002817|0.002451|0.002401|0.002837|0.003538|0.004307|0.007603|0.009626|0.007829|0.009215|0.012853|0.009968|0.009762|0.007539|0.010182|0.014160|0.013450|0.028597|0.027103|0.021979|0.014509|0.007984|0.005953
