0.000619|0.000563|0.000585|0.000569|0.000537|0.000549|0.000700|0.000864|0.000848|0.002105|0.002048|0.001781|0.001838|0.001691|0.001744|0.001323|0.001150|0.000943|0.000787|0.000894|0.001449|0.002647|0.001926|0.002080
0.001257|0.000724|0.000650|0.000628|0.000585|0.000549|0.000618|0.001049|0.001525|0.002522|0.002837|0.002458|0.002975|0.002512|0.001893|0.002349|0.002040|0.001676|0.000996|0.000918|0.001328|0.002418|0.002804|0.001562
0.000319|0.000072|0.000073|0.000073|0.000073|0.000073|0.000073|0.000074|0.000079|0.000080|0.000081|0.000081|0.000087|0.000092|0.000097|0.000099|0.000107|0.000123|0.000130|0.000134|0.000146|0.000183|0.000307|0.000446
0.000859|0.000781|0.000663|0.000750|0.000678|0.000733|0.000725|0.001373|0.003158|0.001622|0.001932|0.002333|0.003432|0.002477|0.002000|0.002060|0.002848|0.004398|0.001302|0.001114|0.001517|0.005329|0.001662|0.002170
0.000983|0.000672|0.000583|0.000627|0.000577|0.000645|0.000688|0.001291|0.003031|0.001815|0.001966|0.002284|0.003815|0.002779|0.002144|0.002218|0.002869|0.004175|0.001293|0.001019|0.001525|0.002896|0.002111|0.001829
0.000965|0.000451|0.000389|0.000406|0.000460|0.000570|0.000664|0.001302|0.002969|0.001773|0.001965|0.002406|0.003774|0.002890|0.002090|0.002117|0.003009|0.004424|0.001353|0.001072|0.001519|0.001907|0.001450|0.002009
0.001287|0.000786|0.000682|0.000695|0.000664|0.000651|0.000743|0.000906|0.001018|0.001928|0.002385|0.002299|0.001942|0.001527|0.001697|0.001749|0.001199|0.001216|0.000877|0.000853|0.001870|0.002997|0.001494|0.001923
0.001001|0.000678|0.000653|0.000631|0.000626|0.000650|0.000772|0.001077|0.001146|0.002133|0.002431|0.002231|0.001768|0.001876|0.001898|0.001992|0.001168|0.001293|0.000804|0.000918|0.001471|0.002828|0.001984|0.001951
0.000928|0.000774|0.000701|0.000739|0.000650|0.000651|0.000742|0.001315|0.003077|0.001861|0.001981|0.002338|0.003593|0.002742|0.002279|0.002300|0.003435|0.004716|0.001450|0.001210|0.001599|0.003908|0.005015|0.002150
0.001465|0.000940|0.000905|0.000843|0.000795|0.000908|0.000889|0.001496|0.003046|0.001954|0.002016|0.002352|0.003487|0.002693|0.002080|0.001974|0.002863|0.005037|0.001323|0.001223|0.001531|0.004216|0.003813|0.002244
0.001094|0.001024|0.000849|0.000965|0.000917|0.000951|0.000989|0.001487|0.003078|0.001980|0.002524|0.002519|0.003904|0.002890|0.002304|0.002773|0.004781|0.005710|0.001381|0.001477|0.001784|0.003708|0.001520|0.001984
0.001084|0.000715|0.000716|0.000769|0.000724|0.000776|0.000757|0.001322|0.002763|0.002017|0.002196|0.002471|0.003603|0.002773|0.002078|0.002392|0.003175|0.004222|0.001457|0.002430|0.002743|0.002750|0.001557|0.001954
0.001262|0.000761|0.000732|0.000766|0.000731|0.000750|0.000759|0.001324|0.002885|0.002187|0.002494|0.002821|0.003436|0.002990|0.002195|0.002609|0.002983|0.003964|0.001356|0.001555|0.002431|0.001971|0.001386|0.001862
0.001108|0.000684|0.000621|0.000629|0.000661|0.000677|0.000671|0.000896|0.001020|0.002077|0.002373|0.002071|0.001756|0.001841|0.001956|0.001614|0.001193|0.001068|0.000788|0.001170|0.002038|0.003015|0.001630|0.002097
0.000980|0.000711|0.000656|0.000646|0.000663|0.000630|0.000792|0.001191|0.001405|0.003243|0.003193|0.002918|0.002464|0.002221|0.002709|0.002222|0.001451|0.001650|0.000959|0.001543|0.002609|0.002381|0.001603|0.001883
0.001082|0.000617|0.000612|0.000521|0.000545|0.000558|0.000633|0.001170|0.002822|0.002011|0.002418|0.002567|0.003623|0.002780|0.001979|0.002033|0.002494|0.004046|0.001277|0.001497|0.002073|0.002971|0.004304|0.001884
0.001154|0.000738|0.000701|0.000756|0.000682|0.000697|0.000743|0.001274|0.002916|0.001974|0.002458|0.002633|0.003665|0.002577|0.001757|0.001912|0.002720|0.004126|0.001266|0.001397|0.002182|0.003697|0.003868|0.002243
