0.001137|0.001274|0.001115|0.001065|0.000973|0.001544|0.002377|0.002344|0.001864|0.003433|0.003862|0.004881|0.008148|0.005794|0.004422|0.004405|0.005159|0.004515|0.002771|0.003183|0.005097|0.005093|0.004245|0.002998
0.001629|0.001525|0.001467|0.001334|0.001181|0.001736|0.002697|0.002611|0.002140|0.003666|0.004842|0.006580|0.008864|0.006975|0.005044|0.005061|0.005273|0.003947|0.003588|0.003453|0.004820|0.003829|0.003221|0.001474
0.000486|0.000131|0.000134|0.000135|0.000135|0.000136|0.000143|0.000150|0.000151|0.000155|0.000162|0.000171|0.000196|0.000205|0.000211|0.000220|0.000231|0.000238|0.000255|0.000300|0.000392|0.000504|0.000578|0.000645
0.001437|0.001467|0.001319|0.001166|0.001132|0.001881|0.002789|0.002580|0.001856|0.002792|0.003621|0.005002|0.007624|0.005822|0.005092|0.005328|0.005550|0.004597|0.002824|0.003012|0.004792|0.004625|0.004684|0.002127
0.001592|0.001492|0.001381|0.001291|0.001224|0.002002|0.002925|0.002871|0.001714|0.003224|0.003909|0.004943|0.008381|0.006140|0.005198|0.005564|0.006272|0.005289|0.002878|0.003254|0.005187|0.007869|0.004392|0.003304
0.002057|0.001425|0.001221|0.001267|0.001337|0.002118|0.002943|0.002871|0.002399|0.002608|0.003567|0.005069|0.008255|0.006317|0.005626|0.005953|0.007540|0.005894|0.003127|0.003522|0.005252|0.005312|0.003975|0.002250
0.001634|0.001510|0.001352|0.001273|0.001128|0.001849|0.002732|0.002662|0.001783|0.003404|0.004429|0.005620|0.008271|0.006317|0.005925|0.006414|0.007752|0.007231|0.003482|0.003495|0.006222|0.004992|0.004163|0.002453
0.001695|0.001572|0.001461|0.001441|0.001145|0.001877|0.002791|0.002815|0.001911|0.004002|0.004492|0.005843|0.008228|0.006307|0.006176|0.007338|0.009352|0.008188|0.003676|0.003785|0.005988|0.005181|0.004193|0.002366
0.001629|0.001362|0.001336|0.001309|0.001069|0.001859|0.002807|0.002541|0.001934|0.003085|0.003975|0.005144|0.008146|0.006381|0.005984|0.006704|0.007080|0.004973|0.003232|0.003651|0.005540|0.004545|0.003884|0.001937
0.001606|0.001422|0.001372|0.001318|0.001211|0.001997|0.002948|0.002919|0.001878|0.003387|0.004041|0.004980|0.007839|0.006381|0.005795|0.005040|0.005146|0.004431|0.002720|0.004048|0.005197|0.005375|0.002854|0.001809
0.001565|0.001387|0.001291|0.001223|0.001200|0.001951|0.002786|0.002650|0.001662|0.003377|0.003443|0.004319|0.007838|0.006635|0.006026|0.004774|0.005210|0.004614|0.002819|0.003988|0.006194|0.004584|0.004739|0.002287
